"id","word","normalized_word","cefr_level","pos","pos_vi","phonetic","risk_score","flags","sense_count","meaning_length","primary_meaning_vi","meaning_vi","example_en","example_vi"
"24890","deal","deal","A2","noun","nội động từ","/di:l/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","22","507","gỗ tùng","gỗ tùng, gỗ thông; tấm ván cây; số lượng; sự chia bài, lượt chia bài, ván bài; sự giao dịch, sự thoả thuận mua bán; sự thông đồng ám muội; việc làm bất lương; cách đối xử; sự đối đãi; chính sách kinh tế xã hội mới (của Ru-dơ-ven năm 1932); + out) phân phát, phân phối; chia (bài); ban cho; giáng cho, nện cho (một cú đòn...); giáng cho ai một đòn; giao du với, có quan hệ với, giao thiệp với, chơi bời đi lại với; giao dịch buôn bán với; buôn bán; chia bài; giải quyết; đối phó; đối xử, đối đãi, ăn ở, cư xử","We gave three deals of grain in tribute to the king.",""
"24842","contact","contact","A2","noun","ngoại động từ","/kɔntækt/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","15","505","sự chạm","sự chạm, sự tiếp xúc; tiếp điểm; sự cho tiếp xúc; chỗ tiếp xúc (hai dòng điện); cái ngắt điện, cái công tắc ((cũng) contact piece); sự tiếp xúc, sự giao thiệp, sự gặp gỡ, sự giao dịch, sự đi lại, sự lui tới; (từ Mỹ,nghĩa Mỹ) cơ hội gặp gỡ, cơ hội làm quen; người đầu mối liên lạc; người có thể truyền bệnh (vì đã tiếp xúc với người bệnh); tiếp xúc với, giao thiệp với; không có quan hệ gì, không gần gũi, không tiếp xúc; mất bóng (ai); đứt liên lạc với (ai); không gặp (ai); cho tiếp với, cho tiếp xúc với","I haven't been in contact with her for years.",""
"24091","board","board","A1","noun","động từ","/bɔ:d/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","23","501","tấm ván","tấm ván; bảng; giấy bồi, bìa cứng; cơm tháng, cơm trọ; tiền cơm tháng; bàn ăn; bàn; ban, uỷ ban, bộ; boong tàu, mạn thuyền; sân khấu; đường chạy vát; lót ván, lát ván; đóng bìa cứng (sách); ăn cơm tháng, ăn cơm trọ; cho ăn cơm trọ, nấu cơm tháng cho; lên tàu, đáp tàu; xông vào tấn công (tàu địch); nhảy sang tàu (để tấn công, để khám xét...); chạy vát; khám sức khoẻ (trước hội đồng y khoa); ăn cơm tháng (ở nhà khác nhà mình ở); cho ra khỏi quân đội (vì thiếu sức khoẻ); bít kín (cửa sổ...) bằng ván","Each player starts the game with four counters on the board.",""
"24569","nurse","nurse","A1","noun","ngoại động từ","/nə:s/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","19","500","cá nhám","cá nhám; vú em, người bảo mẫu, người giữ trẻ; sự nuôi, sự cho bú, sự trông nom; sự được nuôi, sự được cho bú; nơi nuôi dưỡng, xứ sở, vườn ương ((nghĩa bóng)), cái nôi ((nghĩa bóng)); y tá, nữ y tá; cây che bóng; ong thợ; kiến thợ; cho bú, nuôi, trông nom (trẻ nhỏ); bồng, ãm; nựng; săn sóc (người bệnh); chữa (bệnh); chăm chút (cây con, mảnh vườn...); nâng niu (một việc gì...)); nuôi, nuôi dưỡng, ấp ủ (hy vọng, hận thù; phong trào văn nghệ...); ngồi ôm lấy, ngồi thu mình bên (lồng ấp, đống lửa...)","They hired a nurse to care for their young boy.",""
"24179","coat","coat","A1","noun","ngoại động từ,  (thường) động tính từ quá khứ","/kout/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","20","497","áo choàng ngoài","áo choàng ngoài, áo bành tô (đàn ông); áo choàng (phụ nữ); (từ cổ,nghĩa cổ) váy; bộ lông (thú); lớp, lượt (sơn, vôi...); (vỏ, củ hành, củ tỏi); màng; túi (buồm); huy hiệu (của quý tộc, của trường đại học hay học viện); áo giáp; quần áo nữ; đánh cho ai một trận, sửa cho ai một trận; vén váy; đừng lấy bề ngoài mà xét người; mặc áo cà sa không hẳn là sư; cởi áo sẵn sàng đánh nhau; hăm hở bắt tay vào việc, sẵn sàng bắt tay vào việc; trở mặt, phản đảng, đào ngũ; mặc áo choàng; phủ, tẩm, bọc, tráng","When the dog shed its coat, it left hair all over the furniture and the carpet.",""
"25609","boot","boot","B1","noun","ngoại động từ","/bu:t/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","20","496","to boot thêm vào đó","to boot thêm vào đó, nữa; giày ống; ngăn để hành lý (đằng sau xe ô tô, xe ngựa); giày tra tấn (dụng cụ tra tấn hình giày ống); đánh ai nhừ tử; đánh ai thâm tím mình mẩy; die; bị đuổi, bị tống cổ ra, bị đá đít; đá đít ai, đuổi ai, tống cổ ai; heart; liếm gót ai, bợ đỡ ai; rán hết sức, ; dữ dội, mạnh mẽ, mãnh liệt; đã trót thì phải trét; sự thật lại là ngược lại; trách nhiệm thuộc về phía bên kia; đi giày ống cho; đá (ai); tra tấn (bằng giày tra tấn); đuổi ra, tống cổ ra, đá đít ((nghĩa bóng))","I booted the ball toward my teammate.",""
"25029","flight","flight","A2","noun","nội động từ","/flight/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","20","496","sự bỏ chạy","sự bỏ chạy, sự rút chạy; sự bay; chuyến bay; sự truy đuổi, sự đuổi bắt; đàn (chim... bay); đường đạn; sự bay vụt (đạn); tầm bay (chim, đạn); sự trôi nhanh (thời gian); sự bay bổng, sự phiêu diêu (trí tưởng tượng); tầng, đợt (cầu thang); loạt (tên, đạn...); trấu (yến mạch); phi đội (của không quân Anh); cuộc thi bắn cung tầm xa; tên dùng trong cuộc thi bắn cung tầm xa ((cũng) flight arrow); dẫn đầu, đi đầu; bắn (chim) khi đang bay; thay đổi hướng đi (của quả bóng crickê); bay thành đàn (chim)","Most birds are capable of flight.",""
"25563","balance","balance","B1","noun","nội động từ","/'bæləns/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","25","495","cái cân","cái cân; sự thăng bằng sự cân bằng; cán cân; sự cân nhắc kỹ; sự thăng trầm của số mệnh; (thiên văn học) cung thiên bình, toà thiên bình; đối trọng; quả lắc (đồng hồ); bản đối chiếu thu chi, bản quyết toán; sai ngạch; số còn lại, số dư; sự cân xứng; do dự, lưỡng lự; ở vào tình trạng (nguy ngập); anh ta ở vào thế có lợi; cầm cân nảy mực; turn; làm cho thăng bằng; làm cho cân bằng; làm cho cân xứng; cân nhắc (một vấn đề, một giải pháp); quyết toán; do dự, lưỡng lự; cân nhau, cân xứng; cân bằng","Blair thought he could provide a useful balance to Bush's policies.",""
"24175","cloud","cloud","A1","noun","nội động từ (up,  over)","/klaud/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","20","495","mây","mây, đám mây; đám (khói, bụi); đàn, đoàn, bầy (ruồi, muỗi đang bay, ngựa đang phi...); bóng mây, bóng đen; sự buồn rầu; điều bất hạnh; vết vẩn đục (trong hòn ngọc...); trời, bầu trời; lâm vào hoàn cảnh đáng buồn, bị thất thế; bị tu tội; vẻ buồn hiện lên nét mặt; rơi từ trên máy bay xuống; silver; lúc nào cũng mơ tưởng viển vông; sống ở trên mây; mây che, che phủ; làm tối sầm; làm phiền muộn, làm buồn; làm vẩn đục ((nghĩa đen) & (nghĩa bóng)); bị mây che, sầm lại ((nghĩa đen) & (nghĩa bóng))","He opened the door and was greeted by a cloud of bats.",""
"24361","grass","grass","A1","noun","ngoại động từ","/grɑ:s/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","26","493","cỏ","cỏ; bâi cỏ, đồng cỏ; bãi cỏ, thảm cỏ (ở công viên); cây thân cỏ; mặt đất; măng tây; mùa xuân; đang gặm cỏ; đang nghỉ ngơi; không có việc; phỗng tay trên ai, nâng tay trên ai; ra đồng ăn cỏ (súc vật); ngã sóng soài (người); chết; chết quách đi cho rồi; rất thính tai; không để mất thì giờ (khi làm một việc gì); cho (súc vật) ra đồng ăn cỏ; đánh ngã sóng soài; để cỏ mọc; trồng cỏ; đánh ngã sóng soài; bắn rơi (chim); kéo (cá) về đất liền; đưa (quặng) lên mặt đất; căng (vải...) trên cỏ để phơi","What just happened must remain secret. Don't be a 'grass.",""
"25394","pride","pride","A2","noun","phó từ (+ on,  upon)","/praid/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","16","493","sự kiêu hãnh","sự kiêu hãnh, sự hãnh diện; niềm kiêu hãnh, niềm hãnh diện, tính tự cao, tính tự phụ, tính kiêu căng; lòng tự trọng ((cũng) proper pride); lòng tự hào về công việc của mình; độ đẹp nhất, độ rực rỡ nhất, độ chín muồi, độ phát triển nhất; tính hăng (ngựa); sự tráng lệ, sự huy hoàng, sự lộng lẫy; đàn, bầy; sương lúc mặt trời mọc; địa vị cao quý; sự tự phụ về địa vị cao quý của mình; sự ngạo mạn; fall; nén tự ái, đẹp lòng tự ái; lấy làm kiêu hãnh (về cái gì...); lấy làm tự hào (về việc gì...)","He had pride of ownership in his department.",""
"25211","load","load","A2","noun","nội động từ","/loud/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","20","491","vậy nặng","vậy nặng, gánh nặng; vật gánh, vật chở, vật đội (trên lưng súc vật, trên xe, tàu...); trách nhiệm nặng nề; điều lo lắng, nỗi buồn phiền; sự tải; tải; trọng tải (của một con tàu...); thuốc nạp, đạn nạp (vào súng); nhiều, hàng đống; ,  (từ lóng) nghe; nhìn, trông; ,  (từ lóng) say rượu; chất, chở; nhét, nhồi, tống vào, nạp đạn) súng); lắp phim (máy ảnh); chồng chất; bắt phải chịu, bắt phải gánh vác, bắt phải đảm nhận...; đổ chì vào, làm cho nặng thêm; bốc hàng, bốc vác, khuân vác; nạp đạn","I struggled up the hill with the heavy load in my rucksack.",""
"26861","dim","dim","B2","adjective","nội động từ","/dim/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","17","483","mờ","mờ, lờ mờ, tối mờ mờ, không rõ ràng; nhìn không rõ; nghe không rõ; đục (tiếng); không rõ rệt, mập mờ, lờ mờ; xỉn, không tươi, không sáng (màu sắc, kim loại...); bi quan về cái gì; làm mờ, làm tối mờ mờ; làm nghe không rõ, làm đục (tiếng); làm lu mờ (danh tiếng của ai...); làm thành mập mờ, làm cho không rõ rệt, làm thành mơ hồ; làm xỉn (màu sắc, kim loại...); mờ đi, tối mờ đi; đục đi (tiếng); lu mờ đi (danh tiếng); hoá thành mập mờ, hoá thành mơ hồ; xỉn đi (màu sắc, kim loại...)","He dimmed the lights and put on soft music.",""
"24087","black","black","A1","adjective","ngoại động từ","/blæk/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","27","479","đen","đen; mặc quần áo đen; da đen; tối; tối tăm; dơ bẩn, bẩn thỉu; đen tối, ảm đạm, buồn rầu, vô hy vọng; xấu xa, độc ác; kinh tởm, ghê tởm; beat; lườm nguýt người nào; nó cũng không đến nỗi xấu (tồi tệ) như người ta nói đâu; màu đen; sơn đen; quần áo đen, áo tang; người da đen; bụi bẩn, mồ hóng; làm đen, bôi đen; đánh xi đen (giày); bôi đen để xoá đi; tắt đèn; che kín ánh đèn, tắt đèn phòng không; thoáng ngất đi; thoáng mất trí nhớ; thoáng hoa mắt; che giấu đi, ỉm đi; kiểm duyệt","At this point black makes a disastrous move.",""
"24204","cousin","cousin","A1","noun","danh từ","/'kʌzn/","7","MANY_SENSES | LONG_MEANING | NOISY_PRIMARY_MEANING | MISSING_EXAMPLE","15","478","anh (em họ)","anh (em họ); anh con bác, em con chú; anh (em) con cô con cậu; anh (em) con dì; anh cháu bác, em cháu chú; các hạ (tiếng vua xưng hô với nhau); anh (chị) con bác, em con chú; anh (em) con cô con cậu ruột; cháu gọi bằng bác (chú, cô, dì); cháu gọi bằng ông bác (bà bác, ông chú, bà cô, bà dì); anh (chị) con bác, em con chú họ; anh (chị, em) con cô con cậu họ; cháu gọi bằng bác (chú, côm dì) họ; cháu gọi bằng ông bác (bà bác, ông chú, bà cô, bà dì) họ; tự nhiên là có họ với ai","",""
"25364","plate","plate","A2","noun","ngoại động từ","/pleit/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","21","478","bản","bản, tấm phiếu, lá (kim loại); biển, bảng (bằng đồng...); bản khắc kẽm; tranh khắc kẽm, bản đồ khắc kẽm; khuôn in (bằng chì...); tấm kính ảnh, tấm kẽm chụp ảnh (thay cho phim); đòn ngang; thanh ngang; đĩa (để đựng thức ăn); đĩa thức ăn; bát đĩa bằng vàng bạc; đĩa thu tiền quyên (ở nhà thờ); cúp vàng, cúp bạc; cuộc đua tranh cúp vàng; cuộc đua ngựa tranh cúp vàng); lợi giả (để cắm răng giả); đường ray ((cũng) plate rail); bát chữ; bọc sắt, bọc kim loại; mạ; sắp chữ thành bát","I filled my plate from the bountiful table.",""
"24088","blank","blank","A1","adjective","ngoại động từ","/blæɳk/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","18","476","để trống","để trống, để trắng (tờ giấy...); trống rỗng; ngây ra, không có thần (cái nhìn...); không nạp chì (đạn); giả; bối rối, lúng túng; hoàn toàn tuyệt đối; không vần (thơ); chỗ để trống, khoảng trống, gạch để trống; sự trống rỗng; nỗi trống trải; đạn không nạp chì ((cũng) blank cartridge); vé xổ số không trúng; phôi tiền (mảnh kim loại để rập thành đồng tiền); mẫu in có chừa chỗ trống; điểm giữa bia tập bắn; đích; ,  (thể dục,thể thao) thắng tuyệt đối, thắng hoàn toàn (đội bạn)","the double blank",""
"24987","exercise","exercise","A2","noun","nội động từ","/'eksəsaiz/","7","POS_MISMATCH | MANY_SENSES | LONG_MEANING","20","474","sự thi hành","sự thi hành, sự thực hiện; sự sử dụng (quyền, nghề nghiệp, chức năng...); thể dục, sự rèn luyện thân thể; sự rèn luyện trí óc; bài tập; bài thi diễn thuyết; sự tập luyện; sự tập trận sự diễn tập; thể thao quốc phòng; sự thờ cúng, sự lễ bái; (số nhiều) lễ (ở trường học...); làm, thi hành, thực hiện (nhiệm vụ, chức vụ...); hành (nghề...); sử dụng; tập luyện, rèn luyện; thử thách; dạng bị động quấy rầy, làm phiền khổ; làm băn khoăn, làm lo âu; tập luyện; rèn luyện thân thể","The teacher told us that the next exercise is to write an essay.",""
